date,bvsp,bvsp_daily_returns,vol
2008-04-17,64552.42,0.006242679488726255,0.01757268738959837
2008-04-18,64922.67,0.0057356486402833085,0.01709034867777719
2008-04-22,65412.66,0.007547286641168771,0.016646405190264054
2008-04-23,64947.54,-0.007110550159556306,0.016325739166711387
2008-04-24,64576.26,-0.005716613747033361,0.01595948346109987
2008-04-25,65187.34,0.00946292027441653,0.015611951305915668
2008-04-28,65677.73,0.007522779729929097,0.015218953643266298
2008-04-29,63825.74,-0.02819814265809728,0.016422442558241948
2008-04-30,67868.45,0.06333980616597623,0.021703785120725166
2008-05-02,69366.38,0.022071080155801504,0.021496174177844163
2008-05-05,70174.88,0.011655502276463059,0.020934599363014242
2008-05-06,70195.27,0.0002905598128561948,0.02037040918905834
2008-05-07,69017.66,-0.01677620158737192,0.020447078893576717
2008-05-08,69722.25,0.010208836405059207,0.01991366065313739
2008-05-09,69645.7,-0.0010979278494311906,0.019383700914014444
2008-05-12,70415.81,0.01105753836920309,0.01889926591211988
2008-05-13,70503.25,0.0012417665862254346,0.01837172485791511
2008-05-14,70026.62,-0.006760397570324872,0.018029757652131308
2008-05-15,71492.36,0.020931183027254496,0.01797659714230735
2008-05-16,72766.93,0.01782805883034211,0.0177339510855372
2008-05-19,73438.83,0.009233590038771888,0.017248836038600626
2008-05-20,73516.8,0.001061699920873016,0.016786836706627596
2008-05-21,72294.8,-0.016622051014189898,0.017097034954739448
2008-05-23,71451.8,-0.011660589696630974,0.017010993850974578
2008-05-26,71628.73,0.002476214734968174,0.01652336230377656
2008-05-27,70992.05,-0.008888612153251763,0.01629496172536424
2008-05-28,73153.23,0.030442563639167863,0.017133762902954333
2008-05-29,71797.54,-0.01853219604930645,0.017463695278253893
2008-05-30,72592.5,0.011072245650756374,0.01707374908744263
2008-06-02,71897.25,-0.009577435685504732,0.016853547180354318
2008-06-03,70011.91,-0.026222699755553913,0.017702344712320194
2008-06-04,68673.13,-0.019122175069927416,0.017822713001989846
2008-06-05,71209.12,0.036928417271791636,0.019382674994878675
2008-06-06,69785.87,-0.019986906171569063,0.019510624628935935
2008-06-09,69281.2,-0.007231693178002874,0.01903963761187307
2008-06-10,67774.94,-0.021741251594949218,0.01919393839928213
2008-06-11,66794.76,-0.014462277650116762,0.018905699104584464
2008-06-12,67319.63,0.007857951731543134,0.018502687960034257
2008-06-13,67203.52,-0.0017247569542494512,0.017971707741857083
2008-06-16,67284.61,0.001206633223973963,0.017465571051344105
2008-06-17,68437.5,0.017134527494474527,0.01749818149701564
2008-06-18,67090.45,-0.019682922374429257,0.017603882201706948
2008-06-19,66590.41,-0.007453221732750204,0.017160562528344362
2008-06-20,64613.79,-0.02968325318916043,0.01792335131937784
2008-06-23,64640.45,0.0004126054206075036,0.017429002837579224
2008-06-24,64167.77,-0.007312449093408224,0.016959140924474453
2008-06-25,65853.34,0.026268171700528198,0.017864706921265638
2008-06-26,63946.92,-0.028949480770451452,0.01850356749045079
2008-06-27,64321.11,0.0058515718974425646,0.01809441255254796
2008-06-30,65017.58,0.010828015872238472,0.017854432608249805
2008-07-01,63396.19,-0.024937716845197855,0.01816865039234843
2008-07-02,61106.22,-0.03612157134364069,0.019267705865014268
2008-07-03,59273.38,-0.029994327909662943,0.01961050407474361
2008-07-04,59365.35,0.0015516240173920615,0.01913896708011615
2008-07-07,59088.2,-0.004668548235629011,0.01859191407808708
2008-07-08,59535.95,0.00757765509864905,0.01833246468140585
2008-07-10,60252.74,0.012039616399839081,0.018255882725072625
2008-07-11,60148.26,-0.0017340290250700274,0.017740818775072928
2008-07-14,60720.9,0.009520474906506093,0.017521756952343738
2008-07-15,61015.09,0.0048449545378936865,0.01712439319513277
2008-07-16,62056.47,0.01706758115082696,0.017272929317480683
2008-07-17,60108.72,-0.03138673533960279,0.018166532733933954
2008-07-18,59988.1,-0.0020066971980106096,0.017647734768149903
2008-07-21,60771.79,0.013064091044723947,0.017564340030663098
2008-07-22,59647.32,-0.018503157468292453,0.017475307011369862
2008-07-23,59420.86,-0.0037966500422818017,0.016973970095258938
2008-07-24,57434.37,-0.033430852397626,0.0179372802933143
2008-07-25,57199.14,-0.004095631239621866,0.01742352992442292
2008-07-28,56869.02,-0.005771415444358108,0.0169243171665404
2008-07-29,58042.87,0.020641291163449038,0.017503694773807782
2008-07-30,59997.64,0.03367803831891836,0.01911168771717897
2008-07-31,59505.17,-0.008208156187476723,0.018630638939567738
2008-08-01,57630.35,-0.031506842178587124,0.019388521627727372
2008-08-04,55609.07,-0.03507318626383493,0.02023492850268599
2008-08-05,56470.59,0.015492436755371042,0.020249285807757367
2008-08-06,57542.49,0.018981561906826316,0.020400086084378828
2008-08-07,57017.55,-0.0091226500625885,0.019869596702815157
2008-08-08,56584.4,-0.0075967837972694685,0.019327030668590744
2008-08-11,54720.25,-0.03294459250252724,0.02000875922932763
2008-08-12,54502.97,-0.003970742092735291,0.019435987962342378
2008-08-13,54573.18,0.001288186680469039,0.018935850557431994
2008-08-14,55138.35,0.01035618595068133,0.01872653382280756
2008-08-15,54244.03,-0.01621956406022307,0.018419956972179106
2008-08-18,53326.54,-0.0169141193971023,0.018125697645566357
2008-08-19,53638.69,0.00585355809696253,0.017795747804354216
2008-08-20,55377.15,0.03241056036230572,0.01934102235246
2008-08-21,55934.69,0.010068051533890898,0.019015438959294258
2008-08-22,55850.13,-0.0015117630937081517,0.01846954000978495
2008-08-25,54477.25,-0.024581500526498323,0.01871982616035378
2008-08-26,54358.7,-0.0021761377455727926,0.018183491426968613
2008-08-27,55519.24,0.021349664359155085,0.018562556309246563
2008-08-28,56382.22,0.015543800671623087,0.018474132421333445
2008-08-29,55680.41,-0.01244736372565669,0.01815531522145194
2008-09-01,55162.14,-0.009307941518390428,0.017733023338058422
2008-09-02,54404.41,-0.013736414142018316,0.017450593329891628
2008-09-03,53527.01,-0.016127369086439858,0.01725007077717247
2008-09-04,51408.54,-0.03957758895929364,0.018798522997233655
2008-09-05,51939.6,0.010330190275779083,0.018622515704716094
2008-09-08,50717.97,-0.023520204237229336,0.01863510968033342
2008-09-09,48435.3,-0.04500712469367363,0.02033516368481718
2008-09-10,49633.16,0.0247311361754754,0.021167054408995165
2008-09-11,51270.4,0.032986817683983816,0.022489916631954782
2008-09-12,52392.86,0.02189294407689424,0.022652862891782092
2008-09-15,48416.33,-0.07589831896941679,0.02797388254581599
2008-09-16,49228.92,0.016783386927509802,0.027709635585945497
2008-09-17,45908.51,-0.06744836165408452,0.030630188727872903
2008-09-18,48422.75,0.054766316746067245,0.03325835712083692
2008-09-19,53055.38,0.0956705267668605,0.040016553448970156
2008-09-22,51540.58,-0.028551298661888658,0.03946683114277382
2008-09-23,49593.17,-0.0377840140720187,0.039292839011913966
2008-09-24,49842.99,0.005037387204730015,0.038211937206790364
2008-09-25,51828.46,0.03983448826003411,0.038426600451241695
2008-09-26,50782.99,-0.0201717357606227,0.03761566450924253
2008-09-29,46028.06,-0.09363233633939239,0.04246579381597462
2008-09-30,49541.27,0.07632757061670636,0.045598115007273746
2008-10-01,49798.65,0.005195264473438099,0.04431981000111064
2008-10-02,46145.1,-0.07336644668078363,0.04623152353515511
2008-10-03,44517.32,-0.0352752513267931,0.04544224461988972
2008-10-06,42100.79,-0.05428291730050239,0.04549627202774717
2008-10-07,40139.85,-0.046577273253067264,0.04501979946954714
2008-10-08,38593.54,-0.03852306373840453,0.044168459553819
2008-10-09,37080.3,-0.03920967084128579,0.04332288079173334
2008-10-10,35609.54,-0.0396641882616916,0.04247699673720695
2008-10-13,40829.13,0.14657841690737916,0.05622980007808951
2008-10-14,41569.03,0.018121865442638718,0.05493471958483538
2008-10-15,36833.02,-0.1139312127321711,0.05908950202114813
2008-10-16,36441.72,-0.010623619784638771,0.05739346608401073
2008-10-17,36399.09,-0.0011698130604155255,0.055800529465650506
2008-10-20,39441.08,0.08357324317723336,0.05857341684279712
2008-10-21,39043.39,-0.010083141739526513,0.05690048879453024
2008-10-22,35069.73,-0.10177548619625487,0.059654821678297595
2008-10-23,33818.49,-0.035678632256364806,0.05822002041408089
2008-10-24,31481.55,-0.06910243479232803,0.05806871601978521
2008-10-27,29435.11,-0.06500442322566702,0.057560333847819084
2008-10-28,33386.65,0.1342458037357428,0.06643433600685139
2008-10-29,34845.21,0.04368692276703401,0.06574872156172039
2008-10-30,37448.77,0.07471787370487926,0.06667906448621493
2008-10-31,37256.84,-0.005125134951027732,0.06476749912730125
2008-11-03,38249.44,0.0266420877347624,0.06328021330730013
2008-11-04,40254.8,0.052428479998661404,0.06272439838553152
2008-11-05,37785.66,-0.06133777835189835,0.06271279838388577
2008-11-06,36361.91,-0.03767963825430065,0.061500042552309495
2008-11-07,36665.11,0.008338395865343573,0.05979918030331626
2008-11-10,36776.27,0.0030317650758444614,0.05809863964405892
2008-11-11,37261.9,0.013204982451999747,0.05655114403666949
2008-11-12,34373.99,-0.07750302587898106,0.057736014710198
2008-11-13,35993.33,0.047109456888769774,0.05744204478637124
2008-11-14,35789.1,-0.005674106841462079,0.05579632141985764
2008-11-17,35717.21,-0.002008712149788594,0.054194780241227744
2008-11-18,34094.66,-0.04542768038153022,0.053569249328831614
2008-11-19,33404.55,-0.020240999616948807,0.05214677992172486
2008-11-21,31250.6,-0.0644807369056013,0.052456773508692885
2008-11-24,34188.83,0.09402155478614826,0.056446215365256354
2008-11-25,34812.86,0.01825245262853392,0.05506671999943708
2008-11-26,36469.61,0.04759017213753758,0.05475850381925062
2008-11-27,36212.65,-0.0070458664076747946,0.053214597157604605
2008-11-28,36595.87,0.010582489820546215,0.05174668770488753
2008-12-01,34740.5,-0.05069889033926511,0.05167810763888919
2008-12-02,35000.84,0.0074938472388133,0.05024725772138391
2008-12-03,35296.7,0.008452939986583141,0.048863546865694885
2008-12-04,35127.77,-0.004785999824346243,0.047467876829926356
2008-12-05,35347.39,0.006252033647453414,0.04613991396617666
2008-12-08,38284.91,0.08310429709237388,0.048961785427740726
2008-12-09,37968.11,-0.008274800698238605,0.04763984959522769
2008-12-10,39004.4,0.02729369462951947,0.04661856810666236
2008-12-11,38519.07,-0.01244295515377758,0.04545329735581415
2008-12-12,39373.86,0.02219134574121351,0.04436500903598343
2008-12-15,38320.19,-0.026760647800342596,0.04371298098000303
2008-12-16,39993.46,0.04366549330783576,0.04352635580394093
2008-12-17,39947.43,-0.0011509381783921802,0.042302005848975206
2008-12-18,39536.27,-0.010292526953548764,0.041238582709909245
2008-12-19,39131.23,-0.010244770181911278,0.0401916187158724
2008-12-22,37618.5,-0.03865786994173204,0.04024726526338056
