date,bvsp,volume,moving_average_1,moving_average_2,moving_average_3,moving_average_9,moving_average_12,cmp_moving_average_1_moving_average_9,cmp_moving_average_1_moving_average_12,cmp_moving_average_2_moving_average_9,cmp_moving_average_2_moving_average_12,cmp_moving_average_3_moving_average_9,cmp_moving_average_3_moving_average_12,OBV,obv_ma_1,obv_ma_2,obv_ma_3,obv_ma_9,obv_ma_12,cmp_obv_ma_1_obv_ma_9,cmp_obv_ma_1_obv_ma_12,cmp_obv_ma_2_obv_ma_9,cmp_obv_ma_2_obv_ma_12,cmp_obv_ma_3_obv_ma_9,cmp_obv_ma_3_obv_ma_12,selic,bvsp_returns,risk premium,pred_moving_average_1,pred_moving_average_2,pred_moving_average_3,pred_moving_average_9,pred_moving_average_12,pred_cmp_moving_average_1_moving_average_9,pred_cmp_moving_average_1_moving_average_12,pred_cmp_moving_average_2_moving_average_9,pred_cmp_moving_average_2_moving_average_12,pred_cmp_moving_average_3_moving_average_9,pred_cmp_moving_average_3_moving_average_12,pred_OBV,pred_obv_ma_1,pred_obv_ma_2,pred_obv_ma_3,pred_obv_ma_9,pred_obv_ma_12,pred_cmp_obv_ma_1_obv_ma_9,pred_cmp_obv_ma_1_obv_ma_12,pred_cmp_obv_ma_2_obv_ma_9,pred_cmp_obv_ma_2_obv_ma_12,pred_cmp_obv_ma_3_obv_ma_9,pred_cmp_obv_ma_3_obv_ma_12
2005-12,31920.61,2289066919040.0,31920.61,31057.06,31231.873333333333,27722.377777777776,27351.836666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.441705859233316e+16,1.441705859233316e+16,1.441591405887364e+16,1.4416120443872466e+16,1.4412696278003524e+16,1.4412667119115346e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0027837395810820544,0.05720103426199885,0.05441729,0.006019954100556515,0.009795751823434836,0.011317357316638525,0.01296784913238711,0.012780969700152297,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.006858626966557035,0.006858626966557035,0.007601503080445493,0.007921808929282292,0.009026293079884784,0.009096764018663217,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-01,33461.54,2548214435840.0,33461.54,32691.075000000004,31858.553333333333,28483.420000000002,27957.508333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.4419606806769e+16,1.4419606806769e+16,1.441833269955108e+16,1.441714497483876e+16,1.4413640048849144e+16,1.4413201419617346e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0027369532779332162,0.04827382684729398,0.04553687,0.006091294725952651,0.009643341835384728,0.0112227917549278,0.012819902222169478,0.012666472302820836,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.006941629609586664,0.006941629609586664,0.007536540846274309,0.007867780645716693,0.008917211589831942,0.009031065809910421,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-02,38382.33,2607497461760.0,38382.33,35921.935,34588.16,29987.32,29123.361666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.442221430423076e+16,1.442221430423076e+16,1.442091055549988e+16,1.441962656777764e+16,1.4415122948492626e+16,1.4414145955062494e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0027404414238075005,0.14705808519273167,0.14431764,0.006319113144727713,0.00934198882822655,0.010810896070235975,0.012527543464955446,0.012446077029798528,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007026563270574937,0.007026563270574937,0.007467302251485286,0.007736914706660714,0.008745817332994399,0.008914924637260624,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-03,38610.39,2789809934080.0,38610.39,38496.36,36818.08666666667,31476.328888888893,29996.304999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.442500411416484e+16,1.442500411416484e+16,1.44236092091978e+16,1.4422275075054866e+16,1.4416631175498814e+16,1.4415090977266362e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0026960648599915937,0.005941796654866938,0.00324573,0.00632967166654755,0.009101863686483115,0.010474401738508367,0.012238079545654826,0.012281054055825528,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007117435370984526,0.007117435370984526,0.007394819151739895,0.00759724659812433,0.008571495727345724,0.008798723612194692,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-04,37951.97,2215907157760.0,37951.97,38281.18,38314.89666666667,32909.74666666667,30941.28916666667,1.0,1.0,1.0,1.0,1.0,1.0,1.442278820700708e+16,1.442278820700708e+16,1.442389616058596e+16,1.4423335541800894e+16,1.441816769601284e+16,1.441606392208708e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0026442489871625918,-0.017052922801349513,-0.01969717,0.0062991887149706945,0.009121934237382967,0.010248534185013394,0.011959422560430002,0.012102412336957864,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007045256927830201,0.007045256927830201,0.007387111928650769,0.0075413232537343555,0.008393903944398984,0.00867908918981053,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-05,40364.79,3544276195840.0,40364.79,39158.380000000005,38975.71666666667,34501.12777777778,32234.419166666663,1.0,1.0,1.0,1.0,1.0,1.0,1.442633248320292e+16,1.442633248320292e+16,1.4424560345105e+16,1.4424708268124946e+16,1.4419809770881784e+16,1.4417519278400706e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.00264172241008116,0.06357561939472434,0.0609339,0.006410895338742253,0.009040114889630618,0.01014881692183333,0.011650057440476327,0.011857956425348055,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007160704155404152,0.007160704155404152,0.007369272606480626,0.007468933009287193,0.008204112138142206,0.008500136891348653,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-06,36531.41,2544226099200.0,36531.41,38448.100000000006,38282.723333333335,35444.227777777785,33177.9275,1.0,1.0,1.0,1.0,1.0,1.0,1.442378825710372e+16,1.442378825710372e+16,1.442506037015332e+16,1.4424302982437906e+16,1.442089950045508e+16,1.4418549127233586e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.002610961788595523,-0.09496841182624749,-0.09757937,0.006233420874242865,0.009106365056435837,0.01025338911789584,0.011466718425961694,0.011679593700999804,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007077831423922709,0.007077831423922709,0.007355842441105764,0.0074903056087934905,0.00807816066786593,0.008373505485701482,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-07,36628.58,1869929876480.0,36628.58,36579.995,37841.59333333333,36005.014444444445,34142.708333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.44256581869802e+16,1.44256581869802e+16,1.442472322204196e+16,1.4425259642428946e+16,1.44219133863562e+16,1.441994068261687e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0025766790995398556,0.0026599028069269615,8.322e-05,0.006237919565662814,0.009280609393682648,0.010319955317930073,0.01135770127526759,0.011497209580210575,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007138740396042509,0.007138740396042509,0.0073648978972405965,0.007439856477462148,0.00796097524584205,0.00820239822355262,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-08,37077.12,2362662122440.0,37077.12,36852.850000000006,36745.70333333333,36769.86,35062.27166666667,1.0,1.0,1.0,1.0,0.0,1.0,1.442802084910264e+16,1.442802084910264e+16,1.442683951804142e+16,1.4425822431062186e+16,1.4423385755654924e+16,1.4421312935926882e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.002544094419669931,0.012245628959681287,0.00970153,0.006258685677111863,0.009255159304614059,0.010485324331498668,0.011209014995539616,0.011323373467110612,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,-0.0021292189000000055,0.01426949426035503,0.007215699068746917,0.007215699068746917,0.007308056334302038,0.007410178014961244,0.007790798091336537,0.00803366436669628,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-09,36232.22,2391376813000.0,36232.22,36654.67,36645.97333333333,37248.92777777778,35744.66416666667,0.0,1.0,0.0,1.0,0.0,1.0,1.442562947228964e+16,1.442562947228964e+16,1.442682516069614e+16,1.4426436169457494e+16,1.4424338075650088e+16,1.4422283667705682e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0025434055810949086,-0.022787638306319358,-0.02533104,0.006219569238080112,0.00927364420923964,0.01050037351683953,0.011115884029296913,0.011194372608215375,-0.026652395499999988,0.025193341636363636,-0.014970186451612907,0.018215201779141106,-0.0021292189000000055,0.01426949426035503,0.007137805076323445,0.007137805076323445,0.00730844195802649,0.007377812734508327,0.007680728486451294,0.007914302062510314,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-10,36450.33,2396745080000.0,36450.33,36341.275,36586.55666666667,37581.015555555554,36150.4,0.0,1.0,0.0,1.0,0.0,1.0,1.442802621736964e+16,1.442802621736964e+16,1.442682784482964e+16,1.442722551292064e+16,1.4425273565716826e+16,1.4423241417997312e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0025091318834196195,0.006019780184598034,0.00351065,0.006229667103528349,0.009302875598305813,0.010509339449146785,0.01105132603342147,0.011117671485350492,-0.026652395499999988,0.025193341636363636,-0.014970186451612907,0.018215201779141106,-0.0021292189000000055,0.01426949426035503,0.007215873928579419,0.007215873928579419,0.007308369864924558,0.007336186981983128,0.007572604092820123,0.007796535977026675,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-11,39278.99,3407253926000.0,39278.99,37864.66,37320.51333333333,37680.64444444445,36907.52333333334,1.0,1.0,1.0,1.0,0.0,1.0,1.443143347129564e+16,1.443143347129564e+16,1.442972984433264e+16,1.442836305365164e+16,1.4426297917612924e+16,1.4424630080154102e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.0024730602232295087,0.07760313829806198,0.07513008,0.006360625922834246,0.009160784436568795,0.010398585915517717,0.01103195813785782,0.010974543358517875,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,-0.0021292189000000055,0.01426949426035503,0.007326857948351584,0.007326857948351584,0.007230425103208982,0.007276199167847941,0.007454209006042989,0.007625784469359687,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
2006-12,41929.93,1964994977000.0,41929.93,40604.46,39219.75,38049.48222222223,37741.63333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.443339846627264e+16,1.443339846627264e+16,1.443241596878414e+16,1.443095271831264e+16,1.442723062340268e+16,1.4425991736315726e+16,1.0,1.0,1.0,1.0,1.0,1.0,0.002473793005929987,0.06749002456529563,0.06501623,0.006483356817480747,0.00890523422114257,0.01011199246717895,0.010960255927388576,0.01081686151645029,0.027674509457831314,0.025193341636363636,0.019196279537572258,0.018215201779141106,0.0129015115060241,0.01426949426035503,0.007390863463090425,0.007390863463090425,0.007158278526307793,0.007139634104177617,0.007346406420490004,0.007458353650146687,0.024462042742857147,0.02159269488888889,0.016406412543352605,0.014614086902173914,0.013028504705882356,0.012805955333333341
